,text
1193,A veces es algo lenta la atención pero por lo general es buena y amables los empelados
1194,"buen servicio, en esa sucursal hay una ejecutiva que esta super guapa, cada que voy a realizar algun deposito, retirar del cajero, paso a verla, esta guapisima esa mujer, solo voy por ella, ya que por el servicio que dan los demás no, me encanta esa mujer, excelente cuerpo que tiene"
1195,Cierra a las 7
1196,"Pésimo servicio, teobligan a pasar a las prácticas y esperar mientras en área de no tienen a nadie de verdad que manera de hacerte perder el tiempo."
1197,"Este banco cuenta con 1 practicaja y 3 cajeros, la sucursal es pequeña  pero por las mañanas esta relativamente vacía. El servicio es bueno pero pueden mejorarlo."
1198,"En anzures, un seudo ejecutivo te atiende como lo trataron en su infancia.  Pobre tipo"
1199,"Buen servicio, poca gente"
1200,Sin vigilancia
1201,"No se para que ponen horario de atención si es que no lo van a respetar.
La hora de apertura indicada es 8:30am  ya son 8:52am y no se mira ningún movimiento de algún empleado.  No es posible que Siendo una institución bancaria de ese nivel y que no tengan puntualidad con sus horarios ni respeto por el tiempo de otros."
1202,Buena atención por parte de los ejecutivos de cuenta! El servicio en cajas bastante rápido excepto en días de quincena pero eso es normal en cualquier sucursal!
1203,Cambien sus horarios.  No abren 8:30   muy mala experiencia para los clientes esperando
1204,"Mucha afluencia de gente, pero bien por lo general"
1205,"No sé en qué momento se me ocurrió elegir BBVA como banco para nómina.
30 minutos sentada, esperando a que me pasaran a ventanillas para dar mi número de alta para banca móvil.
Y les tuve que recordar porque YA SE LES HABÍA OLVIDADO.

Otro…"
1206,"Pesima atención, tiempo de espera de mas de una hora para ser atendida por un ejecutivo, cuando en pantalla estaba el numero anterior a mi numero de turno. Finalmente no solucionaron mi tema."
1207,"El servicio en cajeros automaticos es bueno, pero los cajeros humanos si que son lentos. Como dice otro comentario: "" es necesario venir con tiempo suficiente para perder, si el tramite requiere que personal te atienda"""
1208,"Mal, siempre pérdidas de tiempo, no hay respuestas lo pasan a la caja 1 luego a la 5 luego con el gerente y finalmente ""ya estamos por cerrar"", un día perdido!!!! Y claro si agarran dinero de la cuenta no hay respuesta."
1209,Por el amor de Dios calen su alarma o los vamos a denunciar con la PAOT por contaminación auditiva. Se vota todo el tiempo!!!!
1210,"Pesima atencion de los ejecutivos.
Mas de una esperar por una copia.
Se Sugiere venir con mucho  tiempo disponible a perder.."
1211,"Mal servicio, el personal se la pasa platicando entre ellos y no atienden de buena manera, después de 3 horas y pico pasamos cuatro personas habiendo 7 escritorios en funcion,  qué pena que tiene que llegar competencia extranjera y…"
1212,Media hora de espera. Un promedio que les debería dar pena pero los tiene indiferentes. Por lo menos está limpio
1213,"Excelente Banco,mucha seguridad, vías rápidas, cámara de C4, cámaras de seguridad.Estacionamiento gratuito,. Acceso a personas con discapacidades,No baño."
1214,Demaciado lento  espere 2 horas para pasar a ventanilla
1215,Me gusta que tiene estacionamiento
1216,No tiene servicio y su solución es sacar dinero de las cajas pero tardan en entender ya que solo hay dos personas
1217,Siempre esta sucio y lleno. La atención es lenta.
1218,"El servicio es pésimo, los ejecutivos de cuenta se la pasan platicando,  una hora y media para poder pasar a una aclaración, en ese tiempo atendieron a dos personas."
1219,Atención ok.
1220,"Buen servicio,rapido y en quincena"
1221,Bonita sucursal
1222,"Sucursal renovada, con cajeros 24 horas."
1223,Tiene 4 cajeros automáticos y 2 practicaja. Servicio de ventanilla siempre esta lleno.
1224,"(Traducción de Google) CR 106

(Original)
CR 106"
1234,"Tienen personal nefasto,  quien dijo ser Raúl Flores que se encuentra hoy 21 de Septiembre del 2020,  en ventanilla 2, de manera ostil se niega a recibir depositos, argumentando que desde ayer esta prohibido sin que exista un aviso en esta…"
1235,Los agentes de la entrada son amables y agilizan la atención. La ejecutiva que me atendió se fue a comer a pesar que me tenía en espera. Se me hace una falta de respeto a mi tiempo.
1236,Es una sucursal grande que cuenta con buena cantidad de cajeros y depositadores muy cerca del metro coyuya y metrobús canela.
1237,"Desgraciadamente no puedo poner cero estrellas.

Lamentablemente tuve que asistir hoy al banco ninguno de los cajeros para retirar servía todos se encontraban fuera de servicio las prácticas son insuficientes. El tiempo de espera para…"
1238,"Indican que abren 8:30 am, en realidad abren a las 10 am. no colocan aviso"
1239,CUIDADO!  Verifica bien lo que te están ofertando. Pues te venden los productos que no han podido sacar. Y  ellos llegar a las metas que les pide la sucursal. Te meten lo que ellos quieren y no lo que buscas realmente (OJO CON LAS CUENTAS…
1240,"Pésima atención de las ejecutivas, son groseras e incompetentes. Les urge una buena capacitación."
1241,"EL PERSONAL ES AMABLE, HE NOTADO QUE SI HAY PERSONAS QUE NO SABEN DEPOSITAR O RETIRAR ELLOS LES AYUDAN"
1242,"Buena atención, resolvieron todas mis dudas y rápido, a pesar de estar en un horario concurrido. En los cajeros había muchas gente pero es normal si vas en un horario concurrido"
1243,"La sra que hace la limpieza ahí parece la dueña de la sucursal, regaña a la clientela y solo está distrayendo a los empleados"
1244,Se tardan años en atender 👎
1245,"Es una sucursal muy concurrida, tiene 4 cajeros y 2 practicajas pero casi siempre tienes que ir hacer fila como de 5 a 10 mins.
En cuanto al servicio de ventanilla es desanimado lento, los cajeros son amables pero el servicio es lento,…"
1246,"Nunca pases con prisa, por actualizar datos y sin gente me tardaron casi una hora"
1247,"Buena atención, rápida y eficaz. Tienen 2 cajas automáticas nuevas. Gran estacionamiento."
1248,Este banco tiene mucha clientela por que es la sucursal mas cómoda para mucha gente por su ubicación esta cercas del metro iztacalco la atención por parte de el personal de ventanilla es muy amable asi como la de los ejecutivos  tambien…
1249,Excelente servicio
1250,Pues yo tengo que regresar el lunes haber si ya esta mi tramite y desplazarme desde ecatepec si es un poco tedioso. Aunque la verdad el personal es muy atento
1251,Pésimo más de dos horas en que me dieran de alta mi aplicación solo atienden a sus clientes frecuentes y los demás nada
1252,Muy buen servicio por parte de los ejecutivos
1253,Buena ambiente y muy buen lugar
1254,Muy bueno :-)
1255,El servicio es rápido y bueno.
1272,Atención rápida
1273,"Me encanta esta sucursal siempre tiene personal tanto para la atención en el banco como en los cajeros automático, excelente servicio en general no es de alta concurrencia por lo que tus tiempos de espera son cortos, lo recomiendo ampliamente visitalos."
1274,Tienen buena atención al público
1275,"Excelente atención, buena sucursal"
1276,"Buena atención de toda la vida. Tiene tres practicajas por lo que podrás hacer tus pagos siempre, así como cajeros automáticos. Cuando necesitas algún trámite se demoran en promedio 20 minutos en atenderte, pero te resuelven tu trámite."
1277,Pésimo servicio lastima de banco
1278,Muy buena sucursal con ejecutivos atentos y gran hospitalidad.
1279,"Hoy fui solamente para tramitar una cuenta de ahorro, me atendió una señora gorda en la oficina 1 con actitud gondinez de hacer nada."
1280,"Excelente servicio, atención al cliente excelente."
1281,La atención es buena pero el personal no resuelve siempre tus dudas
1282,"Buena ubicación, con estacionamiento y cajeros automáticos con servicios adicionales."
1283,Muy limpia ordena y trato amable de los empleados
1288,"Es viernes y sin tanto cliente, una sucursal limpia y con cajeros automáticos y practicajas funcionando muy bien. Fácil de ubicar, casi frente al Palacio de Bellas Artes."
1289,"Puuuues, es entendible que por la zona en donde esta ubicada haya mucha gente y solo algunos cajeros esten disponibles.El trato personalmente que a mi me toco por parte de l@s chicos que entregan tickets para pasar a un ejecutivo fue bueno…"
1290,"3 Practicajas fuera de servicio
1 cajero solo con retiro sin tarjeta 😐
Mucha gente
Creo que seria bueno que pusieran mas atención en arreglar sus cajeros"
1291,Quiero una practicaja en Lindavista Norte y no hay manera
1292,"La verdad todos muy amables, me atendieron sin problema y resolvieron dudas que en otros lugares solo me decían ""vuelva otro día"" o no sabían, pero aquí no, buen servicio!"
1293,"Nuevo local del banco, los cajeros automáticos es lo único con lo que he tenido contacto, fue rápido, llegue en sábado al mediodía y retire efectivo sin contratiempos."
1294,Ya está en servicio nuevamente.
1295,"El lugar se encuentra cerrado por las mañanas a pesar de tener un disclaimer que indica se encuentra abierto las 24 horas los 365 días del año, en bancomer ya levantaron un reporte desde redes sociales sin embargo hasta el momento continúa igual."
1296,"Pésimo servicio de los ejecutivos, tiempo de espera larguísimo, y pasan a clientes sin respetar el numero de turno."
1297,Sucursal cerrada
1298,Ya no esta abierto
1299,Pésimo servicio por parte de la señorita que atiene en entrada ella dirige y cordina quien ocupa los cajeros yo hiba a realizar una operación en practi caja y ella sin más ni más me la cancelo porque ella dice tener el poder de cancelar las…
1300,"No existe esta sucursal, no esta en servicio! Actualicen!"
1301,"Pesimo servicio, solo estamos dos esperando, 5 ejecutivos y solo atiende 1, los demas platicando, que flojos!!!"
1302,"La señorita en caja 1 hoy en la mañana no me quería ayudar porque no tengo apellido materno, me dijo que el sistema no lo permitía..."
1303,Ya no existe😡😡 actualizen la información
1304,"Estaba en remodelacion, ¿ya lo abrieron?"
1305,Es un banorte no bancomer.
1306,Ya no existe este sitio.
1307,No existe
1308,Pesimo servicio
1309,Cerrado!!!
1310,Deberían colocar más cajeros automáticos ya que uno tarde demasiado en retirar.
1311,El peor servicio de bancomer que he encontrado.
1312,Hacen dar vueltas a lo pendejo.
1313,El mejor servicio de la zona!!!
1314,"(Traducción de Google) Me gusta

(Original)
Like"
1319,En la mañana usualmente está cerrado y sus cajeros automáticos casi siempre están fuera de servicio
1320,"Buena ubicación del metrobus, pero las oficinas muy cerradas y con poca iluminación."
1321,Porque mantener las sucursales cerradas y amontonar a los clientes en unas cuantas sucursales.
1322,Excelente atención. Gracia s
1323,"Muy mal servicio para trámites empresariales. Todo lo tiene que ver el director, que parece dar prioridad a cualquier otra actividad que no implique atender clientes. Esperé una hora y media antes de irme a otro banco."
1324,Estaba casi vació el banco y me tarde 45 minutos en que me atendieran un ejecutivo para sacar un simple estado de cuenta
1325,"Esta agencia  se destaca por su buena atención, a recomiendo!"
1326,Pedí ayuda de una señorita en varias ocasiones y solo me ignoró a pesar de ver mi necesidad.
1327,"es muy comodo, y casi no se llena"
1328,Excelente ubicación
1329,Ah mejorado
1330,Ahi cuido
1331,Está cerrado.
1332,Ya no está ahí
1333,"El teléfono 56616574 no sirve, hay que actualizarlo."
1334,"(Traducción de Google) CR 3533

(Original)
CR 3533"
1339,Parece que en todos los bancos se ha vuelto costumbre saltar a gente en la fila y eso hace que sean trámites muy lentos. Desde la pandemia se hicieron aun más ineficientes pero creo que no hay banco que sea buena ahora
1340,"Buen servicio!
Lleguen antes de las 12 y sin problema."
1341,Pésima atención del personal tarde más de 45 minutos en la espera para que me atendiera un ejecutivo y personas que iban llegando me brincaron. Eviten esta sucursal!
